"","exec_loc","Freq","dept_nm_lvl_2","to_id","from_id"
"1593","대가일식",96,"기획경제전문위원실","to_169","from_31"
"1594","대가일식",96,"안전총괄본부","to_169","from_36"
"1595","대가일식",96,"도시교통실","to_169","from_22"
"1596","대게향",15,"여성가족정책실","to_170","from_35"
"1597","대게향",15,"재무국","to_170","from_10"
"1598","대게향",15,"기획조정실","to_170","from_4"
"1599","대게향",15,"입법담당관","to_170","from_32"
"1600","대게향",15,"일자리노동정책관","to_170","from_9"
"1601","대게향",15,"시민소통기획관","to_170","from_6"
"1602","대게향",15,"정무부시장","to_170","from_12"
"1603","대게향",15,"노동민생정책관","to_170","from_13"
"1604","대게향",15,"복지본부","to_170","from_51"
"1605","대관령황태마을",12,"은평소방서","to_171","from_65"
"1606","대관령황태마을",12,"서북병원","to_171","from_110"
"1607","대륙",12,"종로소방서","to_172","from_45"
"1608","대림정",11,"소방재난본부","to_173","from_67"
"1609","대복",154,"기후환경본부","to_174","from_19"
"1610","대복",154,"상수도사업본부","to_174","from_37"
"1611","대복",154,"도시공간개선단","to_174","from_63"
"1612","대복",154,"도시교통본부","to_174","from_20"
"1613","대복",154,"평생교육국","to_174","from_34"
"1614","대복",154,"도시계획관리위원회","to_174","from_81"
"1615","대복",154,"정보기획관","to_174","from_15"
"1616","대복",154,"문화본부","to_174","from_25"
"1617","대복",154,"정무부시장","to_174","from_12"
"1618","대복",154,"행정국","to_174","from_3"
"1619","대복",154,"시립미술관","to_174","from_16"
"1620","대복",154,"물순환안전국","to_174","from_52"
"1621","대복",154,"재무국","to_174","from_10"
"1622","대복",154,"안전총괄본부","to_174","from_36"
"1623","대복",154,"경제진흥본부","to_174","from_8"
"1624","대복",154,"감사위원회","to_174","from_21"
"1625","대복",154,"관광체육국","to_174","from_26"
"1626","대복",154,"행정2부시장","to_174","from_71"
"1627","대복",154,"기획조정실","to_174","from_4"
"1628","대복",154,"도시계획관리전문위원실","to_174","from_108"
"1629","대복",154,"시민소통기획관","to_174","from_6"
"1630","대복",154,"대변인","to_174","from_11"
"1631","대복",154,"민생사법경찰단","to_174","from_92"
"1632","대복",154,"도시기반시설본부","to_174","from_62"
"1633","대복",154,"양천소방서","to_174","from_44"
"1634","대복",154,"용산소방서","to_174","from_120"
"1635","대복",154,"도로사업소","to_174","from_17"
"1636","대복",154,"일자리노동정책관","to_174","from_9"
"1637","대복",154,"도시재생본부","to_174","from_1"
"1638","대복",154,"도시안전건설위원회","to_174","from_112"
"1639","대복",154,"입법담당관","to_174","from_32"
"1640","대복",154,"도시교통실","to_174","from_22"
"1641","대복",154,"경제정책실","to_174","from_14"
"1642","대복",154,"스마트도시정책관","to_174","from_106"
"1643","대복",154,"도시안전건설전문위원실","to_174","from_94"
"1644","대상자소속부서",135,"행정2부시장","to_175","from_71"
"1645","대상자소속부서",135,"행정1부시장","to_175","from_28"
"1646","대상자소속부서",135,"안전총괄본부","to_175","from_36"
"1647","대상해",10,"언론홍보실","to_176","from_69"
"1648","대상해",10,"도시안전건설위원회","to_176","from_112"
"1649","대상해",10,"기획조정실","to_176","from_4"
"1650","대상해",10,"서울특별시장","to_176","from_101"
"1651","대성집",27,"상수도사업본부","to_177","from_37"
"1652","대성집",27,"서부공원녹지사업소","to_177","from_39"
"1653","대성집",27,"대변인","to_177","from_11"
"1654","대성집",27,"기후환경본부","to_177","from_19"
"1655","대성집",27,"시립미술관","to_177","from_16"
"1656","대성집",27,"도시교통본부","to_177","from_20"
"1657","대성집",27,"도시계획국","to_177","from_30"
"1658","대성집",27,"행정자치전문위원실","to_177","from_18"
"1659","대성집",27,"서북병원","to_177","from_110"
"1660","대성집",27,"물순환안전국","to_177","from_52"
"1661","대성집",27,"교통방송","to_177","from_95"
"1662","대성집",27,"도시재생본부","to_177","from_1"
"1663","대성집",27,"한강사업본부","to_177","from_38"
"1664","대성집",27,"정무부시장","to_177","from_12"
"1665","대양한방숯불갈비",17,"동대문소방서","to_178","from_55"
"1666","대운양꼬치",27,"문화본부","to_179","from_25"
"1667","대운양꼬치",27,"도시교통본부","to_179","from_20"
"1668","대운양꼬치",27,"일자리노동정책관","to_179","from_9"
"1669","대운양꼬치",27,"대변인","to_179","from_11"
"1670","대운양꼬치",27,"시립미술관","to_179","from_16"
"1671","대운양꼬치",27,"시민건강국","to_179","from_40"
"1672","대운양꼬치",27,"교통방송","to_179","from_95"
"1673","대운양꼬치",27,"경제진흥본부","to_179","from_8"
"1674","대운양꼬치",27,"복지본부","to_179","from_51"
"1675","대운양꼬치",27,"행정자치위원회","to_179","from_107"
"1676","대운양꼬치",27,"행정국","to_179","from_3"
"1677","대운양꼬치",27,"기획조정실","to_179","from_4"
"1678","대운양꼬치",27,"기후환경본부","to_179","from_19"
"1679","대운양꼬치",27,"재무국","to_179","from_10"
"1680","대운양꼬치",27,"보건복지전문위원실","to_179","from_78"
"1681","대운양꼬치",27,"교통위원회","to_179","from_82"
"1682","대원집",11,"서울대공원","to_180","from_104"
"1683","대원집",11,"의정담당관","to_180","from_72"
"1684","대원집",11,"기획조정실","to_180","from_4"
"1685","대원집",11,"한강사업본부","to_180","from_38"
"1686","대원집",11,"푸른도시국","to_180","from_7"
"1687","대원집",11,"시민소통기획관","to_180","from_6"
"1688","대원집",11,"일자리노동정책관","to_180","from_9"
"1689","대원집",11,"도시기반시설본부","to_180","from_62"
"1690","대원집",11,"시민건강국","to_180","from_40"
"1691","대원집",11,"노원소방서","to_180","from_53"
"1692","댓짱돈가스",13,"보건복지전문위원실","to_181","from_78"
"1693","댓짱돈가스",13,"관광체육국","to_181","from_26"
"1694","댓짱돈가스",13,"도시공간개선단","to_181","from_63"
"1695","댓짱돈가스",13,"문화본부","to_181","from_25"
"1696","댓짱돈가스",13,"감사위원회","to_181","from_21"
"1697","댓짱돈가스",13,"예산결산특별전문위원실","to_181","from_97"
"1698","댓짱돈가스",13,"교육전문위원실","to_181","from_102"
"1699","댓짱돈가스",13,"서울혁신기획관","to_181","from_5"
"1700","댓짱돈까스",14,"재무국","to_182","from_10"
"1701","댓짱돈까스",14,"시립미술관","to_182","from_16"
"1702","댓짱돈까스",14,"평생교육국","to_182","from_34"
"1703","댓짱돈까스",14,"도시공간개선단","to_182","from_63"
"1704","댓짱돈까스",14,"도시기반시설본부","to_182","from_62"
"1705","댓짱돈까스",14,"문화본부","to_182","from_25"
"1706","댓짱돈까스",14,"관광체육국","to_182","from_26"
"1707","댓짱돈까스",14,"기후환경본부","to_182","from_19"
"1708","더루이",75,"기획조정실","to_183","from_4"
"1709","더루이",75,"도시교통본부","to_183","from_20"
"1710","더루이",75,"재무국","to_183","from_10"
"1711","더루이",75,"시민소통기획관","to_183","from_6"
"1712","더루이",75,"물순환안전국","to_183","from_52"
"1713","더루이",75,"문화본부","to_183","from_25"
"1714","더루이",75,"언론홍보실","to_183","from_69"
"1715","더루이",75,"도시기반시설본부","to_183","from_62"
"1716","더루이",75,"의정담당관","to_183","from_72"
"1717","더루이",75,"복지본부","to_183","from_51"
"1718","더루이",75,"상수도사업본부","to_183","from_37"
"1719","더루이",75,"도시재생본부","to_183","from_1"
"1720","더루이",75,"지역발전본부","to_183","from_23"
"1721","더루이",75,"평생교육국","to_183","from_34"
"1722","더루이",75,"행정1부시장","to_183","from_28"
"1723","더루이",75,"일자리노동정책관","to_183","from_9"
"1724","더루이",75,"안전총괄본부","to_183","from_36"
"1725","더루이",75,"서울혁신기획관","to_183","from_5"
"1726","더루이",75,"정무부시장","to_183","from_12"
"1727","더루이",75,"기획경제전문위원실","to_183","from_31"
"1728","더루이",75,"예산정책담당관","to_183","from_27"
"1729","더루이",75,"경제진흥본부","to_183","from_8"
"1730","더루이",75,"행정국","to_183","from_3"
"1731","더루이",75,"감사위원회","to_183","from_21"
"1732","더루이",75,"도시교통실","to_183","from_22"
"1733","더루이",75,"푸른도시국","to_183","from_7"
"1734","더루이",75,"여성가족정책실","to_183","from_35"
"1735","더루이",75,"입법담당관","to_183","from_32"
"1736","더미",114,"행정2부시장","to_184","from_71"
"1737","더미",114,"행정국","to_184","from_3"
"1738","더미",114,"기획조정실","to_184","from_4"
"1739","더미",114,"시민소통기획관","to_184","from_6"
"1740","더미",114,"정무부시장","to_184","from_12"
"1741","더미",114,"감사위원회","to_184","from_21"
"1742","더미",114,"대변인","to_184","from_11"
"1743","더미",114,"행정1부시장","to_184","from_28"
"1744","더미",114,"안전총괄본부","to_184","from_36"
"1745","더미",114,"푸른도시국","to_184","from_7"
"1746","더미",114,"도시계획국","to_184","from_30"
"1747","더미",114,"기술심사담당관","to_184","from_93"
"1748","더미",114,"서울혁신기획관","to_184","from_5"
"1749","더미",114,"경제진흥본부","to_184","from_8"
"1750","더미",114,"도시재생본부","to_184","from_1"
"1751","더미",114,"지역발전본부","to_184","from_23"
"1752","더미",114,"복지본부","to_184","from_51"
"1753","더미",114,"의정담당관","to_184","from_72"
"1754","더미",114,"도시교통본부","to_184","from_20"
"1755","더미",114,"문화본부","to_184","from_25"
"1756","더미",114,"주택건축국","to_184","from_24"
"1757","더미시청점",88,"기획조정실","to_185","from_4"
"1758","더미시청점",88,"행정국","to_185","from_3"
"1759","더미시청점",88,"일자리노동정책관","to_185","from_9"
"1760","더미시청점",88,"여성가족정책실","to_185","from_35"
"1761","더미시청점",88,"서울혁신기획관","to_185","from_5"
"1762","더미시청점",88,"기후환경본부","to_185","from_19"
"1763","더미시청점",88,"안전총괄본부","to_185","from_36"
"1764","더미시청점",88,"행정1부시장","to_185","from_28"
"1765","더미시청점",88,"경제진흥본부","to_185","from_8"
"1766","더미시청점",88,"대변인","to_185","from_11"
"1767","더미시청점",88,"정무부시장","to_185","from_12"
"1768","더미시청점",88,"시민소통기획관","to_185","from_6"
"1769","더미시청점",88,"물순환안전국","to_185","from_52"
"1770","더미시청점",88,"복지본부","to_185","from_51"
"1771","더미시청점",88,"주택건축국","to_185","from_24"
"1772","더미시청점",88,"상수도사업본부","to_185","from_37"
"1773","더미시청점",88,"인권담당관","to_185","from_99"
"1774","더미시청점",88,"복지정책실","to_185","from_41"
"1775","더미시청점9길40",12,"도시재생본부","to_186","from_1"
"1776","더미시청점9길40",12,"기획조정실","to_186","from_4"
"1777","더제이케이키친박스",43,"평생교육국","to_187","from_34"
"1778","더제이케이키친박스",43,"문화본부","to_187","from_25"
"1779","더제이케이키친박스",43,"문화체육관광전문위원실","to_187","from_29"
"1780","더제이케이키친박스",43,"정보기획관","to_187","from_15"
"1781","더제이케이키친박스",43,"관광체육국","to_187","from_26"
"1782","더제이케이키친박스",43,"재무국","to_187","from_10"
"1783","더제이케이키친박스",43,"도시교통본부","to_187","from_20"
"1784","더제이케이키친박스",43,"감사위원회","to_187","from_21"
"1785","더제이케이키친박스",43,"교육위원회","to_187","from_54"
"1786","더제이케이키친박스",43,"입법담당관","to_187","from_32"
"1787","더제이케이키친박스",43,"시민권익담당관","to_187","from_79"
"1788","더제이케이키친박스",43,"기획조정실","to_187","from_4"
"1789","더제이케이키친박스",43,"정무부시장","to_187","from_12"
"1790","더테이블",63,"시민건강국","to_188","from_40"
"1791","더테이블",63,"도시교통본부","to_188","from_20"
"1792","더테이블",63,"행정국","to_188","from_3"
"1793","더테이블",63,"정무부시장","to_188","from_12"
"1794","더테이블",63,"시민소통기획관","to_188","from_6"
"1795","더테이블",63,"주택건축국","to_188","from_24"
"1796","더테이블",63,"일자리노동정책관","to_188","from_9"
"1797","더테이블",63,"서울혁신기획관","to_188","from_5"
"1798","더테이블",63,"행정1부시장","to_188","from_28"
"1799","더테이블",63,"안전총괄본부","to_188","from_36"
"1800","더테이블",63,"기획조정실","to_188","from_4"
"1801","더테이블",63,"의사담당관","to_188","from_68"
"1802","더테이블",63,"복지본부","to_188","from_51"
"1803","더테이블",63,"도시기반시설본부","to_188","from_62"
"1804","더테이블",63,"정보기획관","to_188","from_15"
